societe,secteur,annee,type_comptes_resolu,capitaux_propres,chiffre_affaires,dettes_financieres,ebit,ebitda,immobilisations_corporelles,impot_differe,resultat_avant_impot,resultat_financier,resultat_net,total_actif,total_dettes,tresorerie_equivalents,nombre_variables_prevalidees,societe_is,score_correspondance_nom,methode_correspondance_nom,is_mad,statut_perimetre_is,ecart_identite_fiscale,is_implicite_mad
Nexans Maroc,Divers,2018,consolides,,1795551.0,,81969.0,,,,,-4553.0,13225.0,1899492.0,,,5,Nexans Maroc,1.0,nom normalisé,16373205.0,provisoire_un_seul_type_disponible,,
Nexans Maroc,Divers,2020,sociaux,,,,,,,,,,202.0,,,,1,Nexans Maroc,1.0,nom normalisé,18814267.0,vérifié_par_impôt_du_pdf,,
ONA,Sociétés de portefeuilles holdings,2007,sociaux,1746245000.0,,4090000000.0,306785.22,10564937.14,60838548.27,,3502385593.39,943522561.58,3500864852.39,,,,8,O.N.A ,1.0,alias vérifié,1500000.0,provisoire_un_seul_type_disponible,,
ONA,Sociétés de portefeuilles holdings,2008,sociaux,1746245000.0,264516154.5,5080000000.0,,69587099.17,143726779.03,,,,,,,,5,O.N.A ,1.0,alias vérifié,1612606.0,vérifié_par_impôt_du_pdf,,
Oulmès,Agroalimentaire,2008,sociaux,441260177.37,,107198785.27,2705770.04,,712534760.93,,44162702.04,27375082.48,43184956.87,,,,7,OULMES,1.0,nom normalisé,14183536.12,provisoire_un_seul_type_disponible,,
Oulmès,Agroalimentaire,2009,sociaux,462665134.25,,205602058.52,,,1446952491.07,,65341948.87,27375082.48,,,,,5,OULMES,1.0,nom normalisé,22156992.0,provisoire_un_seul_type_disponible,,
Oulmès,Agroalimentaire,2010,sociaux,540377221.14,,,42810987.03,,,,157317887.89,27640999.61,,,,,4,OULMES,1.0,nom normalisé,49905801.0,provisoire_un_seul_type_disponible,,
Oulmès,Agroalimentaire,2011,sociaux,446067853.06,,,51852242.28,,,,33146078.93,21698557.14,,,,,4,OULMES,1.0,nom normalisé,8655447.0,provisoire_un_seul_type_disponible,,
Oulmès,Agroalimentaire,2012,sociaux,487302417.03,,50738211.34,115409684.06,204853233.89,788513487.04,,96511869.96,21104912.93,-2.0,,,,8,OULMES,1.0,nom normalisé,31517306.0,provisoire_un_seul_type_disponible,,
Oulmès,Agroalimentaire,2013,sociaux,517177341.16,,303985735.97,144236577.7,260284388.23,1562529410.48,,120284662.13,21306140.26,-2.0,,,,8,OULMES,1.0,nom normalisé,40909738.0,provisoire_un_seul_type_disponible,,
Oulmès,Agroalimentaire,2016,sociaux,,,,,,1286361109.0,,,18051536.0,,,,,2,OULMES,1.0,nom normalisé,84296597.0,vérifié_par_impôt_du_pdf,,
Oulmès,Agroalimentaire,2017,sociaux,,,,,,2347726326.0,,,20829606.0,-2.0,,,,3,OULMES,1.0,nom normalisé,91846428.0,vérifié_par_impôt_du_pdf,,
Oulmès,Agroalimentaire,2018,sociaux,,,,52944897.0,,,,,,-2.0,,,,2,OULMES,1.0,nom normalisé,12050947.0,vérifié_par_impôt_du_pdf,,
Oulmès,Agroalimentaire,2019,sociaux,,,,79351927.0,,,,,,-2.0,,,,2,OULMES,1.0,nom normalisé,12413491.0,vérifié_par_impôt_du_pdf,,
Oulmès,Agroalimentaire,2020,sociaux,,,,,,1924572817.0,,,,,,,,1,OULMES,1.0,nom normalisé,7248629.0,vérifié_par_impôt_du_pdf,,
Oulmès,Agroalimentaire,2021,consolides,198000000.0,1678824982.0,36712000.0,106749260.0,,139496322.1,105000.0,53971843.0,-41410664.0,40277698.0,,,,9,OULMES,1.0,nom normalisé,13694145.0,vérifié_par_rcai_moins_resultat_net,0.0,13694145.0
