societe,secteur,annee,type_comptes_resolu,capitaux_propres,chiffre_affaires,dettes_financieres,ebit,ebitda,immobilisations_corporelles,impot_differe,resultat_avant_impot,resultat_financier,resultat_net,total_actif,total_dettes,tresorerie_equivalents,nombre_variables_prevalidees,societe_is,score_correspondance_nom,methode_correspondance_nom,is_mad,statut_perimetre_is,ecart_identite_fiscale,is_implicite_mad,version_source,secteur_normalise,est_banque,qualite_perimetre,taille_log_actif,rentabilite_actif,ratio_capitaux_propres,ratio_dettes_financieres,marge_ebit,marge_nette,taux_effectif_observe,is_mad_retard_1,chiffre_affaires_retard_1,resultat_avant_impot_retard_1,resultat_net_retard_1,total_actif_retard_1,capitaux_propres_retard_1,croissance_chiffre_affaires,croissance_resultat_avant_impot,croissance_resultat_net,croissance_total_actif,croissance_capitaux_propres,chiffre_affaires_manquant,ebit_manquant,resultat_financier_manquant,resultat_avant_impot_manquant,resultat_net_manquant,total_actif_manquant,capitaux_propres_manquant,total_dettes_manquant,dettes_financieres_manquant,tresorerie_equivalents_manquant,ebitda_manquant,immobilisations_corporelles_manquant,impot_differe_manquant,split_temporel_t,is_cible_t_plus_1,qualite_cible_t_plus_1,annee_cible,split_temporel_cible,cible_disponible
Aluminium du Maroc,Bâtiment et matériaux de construction,2022,sociaux,,,,77500000.0,,,,,6400000.0,57400000.0,,,,3,Alimunum du Maroc,1.0,alias vérifié,10564120.0,vérifié_par_impôt_du_pdf,,,V26,batiment et materiaux de construction,False,haute,,,,,,,,24615102.0,848900000.0,,58400000.0,,406573328.92,,,-0.017123287671232876,,,1,0,0,1,0,1,1,1,1,1,1,1,1,validation,14258640.0,haute,2023,test_final,True
Aluminium du Maroc,Bâtiment et matériaux de construction,2023,sociaux,,1046500000.0,,60300000.0,,,,,9100000.0,60100000.0,,,,4,Alimunum du Maroc,1.0,alias vérifié,14258640.0,vérifié_par_impôt_du_pdf,,,V26,batiment et materiaux de construction,False,haute,,,,,0.057620640229335884,0.057429526994744386,,10564120.0,,,57400000.0,,,,,0.047038327526132406,,,0,0,0,1,0,1,1,1,1,1,1,1,1,test_final,19905750.0,haute,2024,test_final,True
Atlanta,Sociétés d'assurances,2009,sociaux,,,,,,,,,,142466937.54,,,,1,Atlanta,1.0,nom normalisé,5842593.0,provisoire_un_seul_type_disponible,,,V26,societes d assurances,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,1,1,apprentissage,79326869.0,provisoire,2010,apprentissage,True
Atlanta,Sociétés d'assurances,2013,sociaux,,,,,,65162016.5,,,,101099290.03,,,,2,Atlanta,1.0,nom normalisé,29392569.0,vérifié_par_impôt_du_pdf,,,V26,societes d assurances,False,haute,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,0,1,apprentissage,21555551.0,haute,2014,apprentissage,True
Atlanta,Sociétés d'assurances,2014,sociaux,1103130020.81,,5058686.53,,,79146443.97,,,,101099290.03,,,,4,Atlanta,1.0,nom normalisé,21555551.0,vérifié_par_impôt_du_pdf,,,V26,societes d assurances,False,haute,,,,,,,,29392569.0,,,101099290.03,,,,,0.0,,,1,1,1,1,0,1,0,1,0,1,1,0,1,apprentissage,13283615.0,haute,2015,apprentissage,True
Atlanta,Sociétés d'assurances,2015,sociaux,1144082215.83,,5536226.37,,,81948911.2,,,,,,,,3,Atlanta,1.0,nom normalisé,13283615.0,vérifié_par_impôt_du_pdf,,,V26,societes d assurances,False,haute,,,,,,,,21555551.0,,,101099290.03,,1103130020.81,,,,,0.03712363388490673,1,1,1,1,1,1,0,1,0,1,1,0,1,apprentissage,13148384.0,haute,2016,apprentissage,True
Atlanta,Sociétés d'assurances,2020,sociaux,,22100000.0,,,,,,,,,,,,1,Atlanta,1.0,nom normalisé,35166690.0,vérifié_par_impôt_du_pdf,,,V26,societes d assurances,False,haute,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,validation,167249000.0,haute,2021,validation,True
Atlanta,Sociétés d'assurances,2024,sociaux,,29600000.0,,,,,,,,,,,,1,Atlanta,1.0,nom normalisé,54913464.0,vérifié_par_impôt_du_pdf,,,V26,societes d assurances,False,haute,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,test_final,40561252.0,provisoire,2025,test_final,True
Attijari wafa bank,Banques,2007,sociaux,15010503000.0,,,,,,,,,110.87,,,,2,Attijari wafa bank,1.0,nom normalisé,818345000.0,provisoire_un_seul_type_disponible,,,V26,banques,True,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,1,1,1,1,1,apprentissage,1046936000.0,provisoire,2008,apprentissage,True
Attijari wafa bank,Banques,2012,sociaux,25213767000.0,,,,,,,4819712000.0,,11333764000.0,,,,3,Attijari wafa bank,1.0,nom normalisé,1510015000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.3132998403224093,,,,,,,,,,,,1,1,1,0,0,1,0,1,1,1,1,1,1,apprentissage,1457578000.0,haute,2013,apprentissage,True
Attijari wafa bank,Banques,2015,sociaux,30623461000.0,,,,,,,5118408000.0,,13027468000.0,,,,3,Attijari wafa bank,1.0,nom normalisé,1452990000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.2838753768749971,,,,,,,,,,,,1,1,1,0,0,1,0,1,1,1,1,1,1,apprentissage,1584422000.0,haute,2016,apprentissage,True
Attijari wafa bank,Banques,2016,sociaux,35320900000.0,,,,,3340980000.0,,8519470000.0,,6935048000.0,,,,4,Attijari wafa bank,1.0,nom normalisé,1584422000.0,vérifié_par_rcai_moins_resultat_net,0.0,1584422000.0,V26,banques,True,haute,,,,,,,0.18597659244060957,1452990000.0,,5118408000.0,13027468000.0,,30623461000.0,,0.6644765325468388,-0.4676595636235683,,0.15339347175683377,1,1,1,0,0,1,0,1,1,1,1,0,1,apprentissage,1603594000.0,haute,2017,apprentissage,True
Attijari wafa bank,Banques,2017,sociaux,37037671000.0,,,,,,,5761605000.0,,388816.59,,,,3,Attijari wafa bank,1.0,nom normalisé,1603594000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.27832418223741473,1584422000.0,,8519470000.0,6935048000.0,,35320900000.0,,-0.3237132122068626,-0.9999439345495518,,0.04860496193471854,1,1,1,0,0,1,0,1,1,1,1,1,1,apprentissage,1874985000.0,haute,2018,apprentissage,True
Attijari wafa bank,Banques,2018,sociaux,41497564000.0,,,,,3735375000.0,,6478968000.0,13300000.0,4603982564.32,328791884000.0,,,5,Attijari wafa bank,1.0,nom normalisé,1874985000.0,vérifié_par_rcai_moins_resultat_net,2.32364525745633e-07,1874985435.68,V26,banques,True,haute,26.518690816128533,0.014002725700857019,0.12621225163818217,,,,0.2893956259700619,1603594000.0,,5761605000.0,388816.59,,37037671000.0,,0.12450749400557658,11840.0136880219,,0.12041504985559162,1,1,0,0,0,0,0,1,1,1,1,0,1,apprentissage,2016910000.0,haute,2019,apprentissage,True
Attijari wafa bank,Banques,2019,sociaux,43609499000.0,,,,,,,6857021000.0,35300000.0,18615420000.0,347402363000.0,,,4,Attijari wafa bank,1.0,nom normalisé,2016910000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,26.57374949269056,0.053584609613032484,0.12553023135308955,,,,0.2941379354095605,1874985000.0,,6478968000.0,4603982564.32,328791884000.0,41497564000.0,,0.05835080525170058,3.043329821504106,0.05660261066541411,0.05089298735704101,1,1,0,0,0,0,0,1,1,1,1,1,1,apprentissage,1330010000.0,haute,2020,validation,True
Attijari wafa bank,Banques,2020,sociaux,43095011000.0,,,,,,,3648628000.0,,18654912000.0,367356389000.0,,,3,Attijari wafa bank,1.0,nom normalisé,1330010000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,26.62959830099702,0.05078150961463202,0.11731117870934865,,,,0.3645233221912456,2016910000.0,,6857021000.0,18615420000.0,347402363000.0,43609499000.0,,-0.4678989607877823,0.0021214670418395073,0.05743779583905709,-0.011797613175973427,1,1,1,0,0,0,0,1,1,1,1,1,1,validation,1545796000.0,haute,2021,validation,True
Attijari wafa bank,Banques,2021,sociaux,46980388000.0,,,,,,,5645280000.0,,20729805000.0,382246023000.0,,,3,Attijari wafa bank,1.0,nom normalisé,1545796000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,26.669330277518334,0.05423157796987727,0.12290615251214791,,,,0.27382096193634325,1330010000.0,,3648628000.0,18654912000.0,367356389000.0,43095011000.0,,0.5472336450852211,0.11122502212822018,0.040531849848948726,0.09015839443688738,1,1,1,0,0,0,0,1,1,1,1,1,1,validation,1731891000.0,haute,2022,validation,True
Attijari wafa bank,Banques,2022,sociaux,47988116000.0,,,,,,,5966731000.0,,21783425000.0,427766876000.0,,,3,Attijari wafa bank,1.0,nom normalisé,1731891000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,26.781844201894295,0.05092358997894919,0.11218287037259986,,,,0.29025793185581855,1545796000.0,,5645280000.0,20729805000.0,382246023000.0,46980388000.0,,0.0569415511719525,0.05082633435287983,0.11908783940441416,0.021449971847827227,1,1,1,0,0,0,0,1,1,1,1,1,1,validation,2178066000.0,haute,2023,test_final,True
Attijari wafa bank,Banques,2023,sociaux,49799685000.0,,,,,,,7324318000.0,,21953362000.0,114116000.0,,,3,Attijari wafa bank,1.0,nom normalisé,2178066000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,18.552726041634596,192.37759823337657,436.3952907567738,,,,0.2973745814968711,1731891000.0,,5966731000.0,21783425000.0,427766876000.0,47988116000.0,,0.227526094271721,0.007801206651387465,-0.9997332285260909,0.03775036719507805,1,1,1,0,0,0,0,1,1,1,1,1,1,test_final,2777480000.0,haute,2024,test_final,True
Attijari wafa bank,Banques,2024,sociaux,52786655000.0,,,,,,,9314274000.0,,22053362000.0,491941270000.0,,,3,Attijari wafa bank,1.0,nom normalisé,2777480000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,26.921625176396898,0.04482925776892026,0.10730275790847961,,,,0.29819608055335284,2178066000.0,,7324318000.0,21953362000.0,114116000.0,49799685000.0,,0.27169164419130903,0.004555110966602746,4309.887780854569,0.059979696658723845,1,1,1,0,0,0,0,1,1,1,1,1,1,test_final,3889647000.0,haute,2025,test_final,True
Auto Nejma,Distributeurs,2020,sociaux,932000000.0,,,,,265101213.88,,,-6000000.0,145648580.15,,,,4,Auto-Najma,1.0,alias vérifié,49927297.0,provisoire_un_seul_type_disponible,,,V26,distributeurs,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,1,1,1,1,0,1,validation,70000000.0,provisoire,2021,validation,True
Auto Nejma,Distributeurs,2024,sociaux,1257000000.0,,70000000.0,337269000000.0,,,,323000000.0,,,,,,4,Auto-Najma,1.0,alias vérifié,118541584.0,vérifié_par_impôt_du_pdf,,,V26,distributeurs,False,haute,,,,,,,0.3670018080495356,,,,,,,,,,,,1,0,1,0,1,1,0,1,0,1,1,1,1,test_final,186412198.0,haute,2025,test_final,True
Auto hall,Distributeurs,2008,consolides,1579169865.6,3341405324.86,,645436468.69,,232057383.8,6927190.0,,-18800293.5,437777175.19,,,74549724.83,8,Auto-Hall,1.0,alias vérifié,141105650.0,provisoire_un_seul_type_disponible,,,V26,distributeurs,False,provisoire,,,,,0.19316317714823864,0.13101588482335413,,,,,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,0,apprentissage,65323840.0,provisoire,2009,apprentissage,True
Auto hall,Distributeurs,2012,consolides,1651663310.27,3306662534.6,,314396344.05,,640575167.4,6289581.53,,-20360513.5,37670.0,2950363686.98,,127239832.84,9,Auto-Hall,1.0,alias vérifié,51701910.0,provisoire_un_seul_type_disponible,,,V26,distributeurs,False,provisoire,21.8051942837603,1.276791744903799e-05,0.5598168515830151,,0.0950796583444013,1.139215133259943e-05,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,0,apprentissage,61532790.0,provisoire,2013,apprentissage,True
Auto hall,Distributeurs,2018,sociaux,502945280.0,4811636630.5,,-1865560.02,,384188228.74,,1486356722.6,,167492012.8,3940584717.19,,,5,Auto-Hall,1.0,alias vérifié,48418632.0,vérifié_par_impôt_du_pdf,,,V26,distributeurs,False,haute,22.094594954877206,0.042504355272289955,0.1276321449976709,,-0.0003877183925682561,0.034809780052446546,0.032575377945143626,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,1,1,0,1,apprentissage,56312840.0,haute,2019,apprentissage,True
Auto hall,Distributeurs,2019,sociaux,502945280.0,4424249242.77,,,,828831167.03,,1480480055.68,,170154181.08,4770843526.8,,,4,Auto-Hall,1.0,alias vérifié,56312840.0,vérifié_par_impôt_du_pdf,,,V26,distributeurs,False,haute,22.28578896642192,0.03566542900100716,0.10542061947215987,,,0.03845944740976377,0.038036878500288154,48418632.0,4811636630.5,1486356722.6,167492012.8,3940584717.19,502945280.0,-0.08051052427243333,-0.003953739254275459,0.01589429988628091,0.2106943180254861,0.0,0,1,1,0,0,0,0,1,1,1,1,0,1,apprentissage,58163046.0,haute,2020,validation,True
Auto hall,Distributeurs,2024,sociaux,502945280.0,,,,,280717237.9,,,,,,,,2,Auto-Hall,1.0,alias vérifié,32539329.0,vérifié_par_impôt_du_pdf,,,V26,distributeurs,False,haute,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,1,1,1,0,1,test_final,64635088.0,haute,2025,test_final,True
BCP,Banques,2024,sociaux,33378191000.0,10018334000.0,,4876294000.0,,2686750000.0,,4667429000.0,,2939923000.0,345976160000.0,312597969000.0,,8,BCP,1.0,comparatif officiel du RFA 2025,1727506000.0,vérifié_par_impôt_du_pdf,0.0,1727506000.0,V26,banques,True,haute,26.56963570789909,0.008497472773846614,0.09647540743847784,,0.4867370163542162,0.2934542809213588,0.3701193954958929,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,1,0,1,test_final,2167546000.0,haute,2025,test_final,True
BMCE BANK,Banques,2006,consolides,7047064000.0,,,,,1840684000.0,3285502000.0,1339416000.0,,1273857000.0,,,,5,BMCE BANK(bank of africa),1.0,alias vérifié,375375000.0,provisoire_un_seul_type_disponible,,,V26,banques,True,provisoire,,,,,,,0.2802527370137433,,,,,,,,,,,,1,1,1,0,0,1,0,1,1,1,1,0,0,apprentissage,566014000.0,provisoire,2007,apprentissage,True
BMCE BANK,Banques,2009,sociaux,12898809000.0,,,,,26022000.0,,1154254000.0,,502929000.0,,,,4,BMCE BANK(bank of africa),1.0,alias vérifié,152499000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.13211910030201324,,,,,,,,,,,,1,1,1,0,0,1,0,1,1,1,1,0,1,apprentissage,275848000.0,haute,2010,apprentissage,True
BMCE BANK,Banques,2010,sociaux,14887353000.0,,,,,432694000.0,,935266000.0,,476265000.0,,,,4,BMCE BANK(bank of africa),1.0,alias vérifié,275848000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.29494069066982015,152499000.0,,1154254000.0,502929000.0,,12898809000.0,,-0.1897225394064045,-0.05301742393061446,,0.15416493104130777,1,1,1,0,0,1,0,1,1,1,1,0,1,apprentissage,293544000.0,provisoire,2011,apprentissage,True
BMCE BANK,Banques,2011,sociaux,15411554000.0,,,,,2089870000.0,,816087000.0,,521741000.0,,,,4,BMCE BANK(bank of africa),1.0,alias vérifié,293544000.0,provisoire_un_seul_type_disponible,,,V26,banques,True,provisoire,,,,,,,0.35969694407581543,275848000.0,,935266000.0,476265000.0,,14887353000.0,,-0.12742791890221605,0.09548465665123408,,0.03521116211861168,1,1,1,0,0,1,0,1,1,1,1,0,1,apprentissage,227527000.0,haute,2012,apprentissage,True
BMCE BANK,Banques,2012,sociaux,17111881000.0,,,,,,,372362000.0,,120839000.0,,,,3,BMCE BANK(bank of africa),1.0,alias vérifié,227527000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.6110371090497956,293544000.0,,816087000.0,521741000.0,,15411554000.0,,-0.5437226668235127,-0.768392746592658,,0.1103280694471174,1,1,1,0,0,1,0,1,1,1,1,1,1,apprentissage,372362000.0,haute,2013,apprentissage,True
BMCE BANK,Banques,2013,sociaux,18633841000.0,,,,,2337608000.0,,1480987000.0,,713067000.0,,,,4,BMCE BANK(bank of africa),1.0,alias vérifié,372362000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.25142827047097643,227527000.0,,372362000.0,120839000.0,,17111881000.0,,2.977277488035836,4.900967402908002,,0.08894171248619599,1,1,1,0,0,1,0,1,1,1,1,0,1,apprentissage,251133000.0,haute,2014,apprentissage,True
BMCE BANK,Banques,2014,sociaux,19995030000.0,,,,,2221952000.0,,1454705000.0,,1203572000.0,,,,4,BMCE BANK(bank of africa),1.0,alias vérifié,251133000.0,vérifié_par_rcai_moins_resultat_net,0.0,251133000.0,V26,banques,True,haute,,,,,,,0.1726350015982622,372362000.0,,1480987000.0,713067000.0,,18633841000.0,,-0.017746273262358142,0.6878806619854796,,0.07304929778031272,1,1,1,0,0,1,0,1,1,1,1,0,1,apprentissage,318435000.0,haute,2015,apprentissage,True
BMCE BANK,Banques,2015,sociaux,22410398000.0,,,,,15820000.0,,1622471000.0,,4.4,,,,4,BMCE BANK(bank of africa),1.0,alias vérifié,318435000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.19626544942868007,251133000.0,,1454705000.0,1203572000.0,,19995030000.0,,0.11532647512725948,-0.9999999963442153,,0.12079841840697414,1,1,1,0,0,1,0,1,1,1,1,0,1,apprentissage,550362000.0,provisoire,2016,apprentissage,True
BMCE BANK,Banques,2016,sociaux,24709660000.0,,,,,7684428000.0,,1875333000.0,,,,,,3,BMCE BANK(bank of africa),1.0,alias vérifié,550362000.0,provisoire_un_seul_type_disponible,,,V26,banques,True,provisoire,,,,,,,0.2934742789680553,318435000.0,,1622471000.0,4.4,,22410398000.0,,0.15584993506817688,,,0.10259799937511149,1,1,1,0,1,1,0,1,1,1,1,0,1,apprentissage,608137000.0,provisoire,2017,apprentissage,True
BMCE BANK,Banques,2017,sociaux,26683739000.0,,,,,,,1938774000.0,,,,,,2,BMCE BANK(bank of africa),1.0,alias vérifié,608137000.0,provisoire_un_seul_type_disponible,,,V26,banques,True,provisoire,,,,,,,0.31367090749102267,550362000.0,,1875333000.0,,,24709660000.0,,0.03382919193551225,,,0.07989098190748072,1,1,1,0,1,1,0,1,1,1,1,1,1,apprentissage,519477000.0,haute,2018,apprentissage,True
BMCE BANK,Banques,2018,sociaux,25294339000.0,,,,,5143410000.0,,1863131000.0,,1343654000.0,208227549000.0,,,4,BMCE BANK(bank of africa),1.0,alias vérifié,519477000.0,vérifié_par_rcai_moins_resultat_net,0.0,519477000.0,V26,banques,True,haute,26.061897304263304,0.006452815712679786,0.12147450767909677,,,,0.2788193637484428,608137000.0,,1938774000.0,,,26683739000.0,,-0.039015893549222344,,,-0.052069164669913764,1,1,1,0,0,0,0,1,1,1,1,0,1,apprentissage,640941000.0,haute,2019,apprentissage,True
BMCE BANK,Banques,2019,sociaux,29435162000.0,,,,,9073898000.0,,2012790000.0,,6.87,222897610000.0,,,4,BMCE BANK(bank of africa),1.0,alias vérifié,640941000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,26.129978354988243,3.082132643773076e-11,0.13205687580050768,,,,0.31843411384198056,519477000.0,,1863131000.0,1343654000.0,208227549000.0,25294339000.0,,0.08032661149430716,-0.9999999948870767,0.07045206587914071,0.16370552320027024,1,1,1,0,0,0,0,1,1,1,1,0,1,apprentissage,274812000.0,haute,2020,validation,True
BMCE BANK,Banques,2020,sociaux,29943306000.0,,,,,9624001000.0,,998993000.0,,724181000.0,234574533000.0,,,4,BMCE BANK(bank of africa),1.0,alias vérifié,274812000.0,vérifié_par_rcai_moins_resultat_net,0.0,274812000.0,V26,banques,True,haute,26.18103921229032,0.003087210664936078,0.12764943243007543,,,,0.2750890146377402,640941000.0,,2012790000.0,6.87,222897610000.0,29435162000.0,,-0.5036774824994162,105412080.51382823,0.05238693676437356,0.017263163015715694,1,1,1,0,0,0,0,1,1,1,1,0,1,validation,509470000.0,haute,2021,validation,True
BMCE BANK,Banques,2021,sociaux,,,,,,,,2010343000.0,,,,,,1,BMCE BANK(bank of africa),1.0,alias vérifié,509470000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.25342441563454593,274812000.0,,998993000.0,724181000.0,234574533000.0,29943306000.0,,1.0123694560422345,,,,1,1,1,0,1,1,1,1,1,1,1,1,1,validation,406902000.0,haute,2022,validation,True
BMCE BANK,Banques,2022,sociaux,33601517.0,,,,,,,1931997.0,,690079000.0,268445438000.0,,,3,BMCE BANK(bank of africa),1.0,alias vérifié,406902000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,26.315913519820715,0.0025706490121094926,0.00012517075071322314,,,,210.6121282797023,509470000.0,,2010343000.0,,,,,-0.9990389714590993,,,,1,1,1,0,0,0,0,1,1,1,1,1,1,validation,1518983000.0,haute,2023,test_final,True
BMCE BANK,Banques,2023,sociaux,,,,,,,,,,1525093000.0,,,,1,BMCE BANK(bank of africa),1.0,alias vérifié,1518983000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,,406902000.0,,1931997.0,690079000.0,268445438000.0,33601517.0,,,1.2100266781049707,,,1,1,1,1,0,1,1,1,1,1,1,1,1,test_final,919542000.0,haute,2024,test_final,True
BMCE BANK,Banques,2024,sociaux,35408147000.0,,,,,,,2805738000.0,,202000000.0,288891689000.0,,,3,BMCE BANK(bank of africa),1.0,alias vérifié,919542000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,26.38931767626856,0.0006992239918677619,0.12256547470287385,,,,0.3277362319646382,1518983000.0,,,1525093000.0,,,,,-0.867549060942513,,,1,1,1,0,0,0,0,1,1,1,1,1,1,test_final,1110694000.0,haute,2025,test_final,True
BMCI,Banques,2007,consolides,4404058000.0,,,1266986000.0,,1144190000.0,,1257558000.0,,780604000.0,,,4729979000.0,6,BMCI,1.0,nom normalisé,373706000.0,provisoire_un_seul_type_disponible,,,V26,banques,True,provisoire,,,,,,,0.29716800338433697,,,,,,,,,,,,1,0,1,0,0,1,0,1,1,0,1,0,1,apprentissage,384426000.0,provisoire,2008,apprentissage,True
BMCI,Banques,2024,consolides,7345468000.0,,,646943000.0,,2569801000.0,15015914000.0,16188000000.0,,292000000000.0,78074415000.0,,290214000.0,7,BMCI,1.0,nom normalisé,224398000.0,provisoire_un_seul_type_disponible,,,V26,banques,True,provisoire,25.0809282473049,3.7400216191181195,0.09408290795390525,,,,0.013861996540647393,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,1,0,0,test_final,340045000.0,provisoire,2025,test_final,True
BMCI,Banques,2009,sociaux,,,,,,,,,,9806985000.0,,,,1,BMCI,1.0,nom normalisé,438770000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,1,1,apprentissage,439161000.0,haute,2010,apprentissage,True
BMCI,Banques,2012,sociaux,,,,,,,,1128566000.0,,3604145000.0,,,,2,BMCI,1.0,nom normalisé,387800000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.3436219060294214,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,1,1,apprentissage,315305000.0,haute,2013,apprentissage,True
BMCI,Banques,2013,sociaux,,,,,,1471046000.0,,919450000.0,,604145000.0,,,,3,BMCI,1.0,nom normalisé,315305000.0,vérifié_par_rcai_moins_resultat_net,0.0,315305000.0,V26,banques,True,haute,,,,,,,0.3429278372940345,387800000.0,,1128566000.0,3604145000.0,,,,-0.18529354951327615,-0.83237494606904,,,1,1,1,0,0,1,1,1,1,1,1,0,1,apprentissage,289541000.0,haute,2014,apprentissage,True
BMCI,Banques,2014,sociaux,,,,,,,,750677000.0,,201000.0,,,,2,BMCI,1.0,nom normalisé,289541000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,0.3857065022639564,315305000.0,,919450000.0,604145000.0,,,,-0.18355864919245202,-0.9996672984134604,,,1,1,1,0,0,1,1,1,1,1,1,1,1,apprentissage,177322000.0,haute,2015,apprentissage,True
BMCI,Banques,2017,sociaux,,,,,,82605000.0,,-219746000.0,,201000.0,,,,3,BMCI,1.0,nom normalisé,183100000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,-0.8332347346481848,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,0,1,apprentissage,219746000.0,haute,2018,apprentissage,True
BMCI,Banques,2018,sociaux,,,,,,2988559000.0,,,,487030000.0,,,,2,BMCI,1.0,nom normalisé,219746000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,,183100000.0,,-219746000.0,201000.0,,,,,2422.0348258706467,,,1,1,1,1,0,1,1,1,1,1,1,0,1,apprentissage,254821000.0,haute,2019,apprentissage,True
BMCI,Banques,2019,sociaux,,,,,,2998961000.0,,-260428000.0,,,,,,2,BMCI,1.0,nom normalisé,254821000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,-0.9784700569831201,219746000.0,,,487030000.0,,,,,,,,1,1,1,0,1,1,1,1,1,1,1,0,1,apprentissage,260428000.0,haute,2020,validation,True
BMCI,Banques,2020,sociaux,,,,,,1148107000.0,,,,,,,,1,BMCI,1.0,nom normalisé,260428000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,,254821000.0,,-260428000.0,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,validation,83521000.0,haute,2021,validation,True
BMCI,Banques,2021,sociaux,,,,,,,,,,398853000.0,,,,1,BMCI,1.0,nom normalisé,83521000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,,260428000.0,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,1,1,validation,44283000.0,haute,2022,validation,True
BMCI,Banques,2022,sociaux,,,,,,5493000.0,,,,231723000.0,,,,2,BMCI,1.0,nom normalisé,44283000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,,83521000.0,,,398853000.0,,,,,-0.4190265586569488,,,1,1,1,1,0,1,1,1,1,1,1,0,1,validation,209551000.0,haute,2023,test_final,True
Balima,Sociétés de placement immobilier,2019,consolides,,,,13.8,,,,,,10.6,,,,2,Balima,1.0,nom normalisé,4985292.0,provisoire_un_seul_type_disponible,,,V26,societes de placement immobilier,False,provisoire,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,1,1,1,1,1,1,apprentissage,4570559.0,provisoire,2020,validation,True
Balima,Sociétés de placement immobilier,2020,consolides,,,,10.9,,,,,,11.6,,,,2,Balima,1.0,nom normalisé,4570559.0,provisoire_un_seul_type_disponible,,,V26,societes de placement immobilier,False,provisoire,,,,,,,,4985292.0,,,10.6,,,,,0.09433962264150944,,,1,0,1,1,0,1,1,1,1,1,1,1,1,validation,5742409.0,provisoire,2021,validation,True
Balima,Sociétés de placement immobilier,2024,consolides,,,,,,,6497000.0,,,,,,,1,Balima,1.0,nom normalisé,5771360.0,provisoire_un_seul_type_disponible,,,V26,societes de placement immobilier,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,test_final,4267813.0,haute,2025,test_final,True
