societe,secteur,annee,type_comptes_resolu,capitaux_propres,chiffre_affaires,dettes_financieres,ebit,ebitda,immobilisations_corporelles,impot_differe,resultat_avant_impot,resultat_financier,resultat_net,total_actif,total_dettes,tresorerie_equivalents,nombre_variables_prevalidees,societe_is,score_correspondance_nom,methode_correspondance_nom,is_mad,statut_perimetre_is,ecart_identite_fiscale,is_implicite_mad,version_source,secteur_normalise,est_banque,qualite_perimetre,taille_log_actif,rentabilite_actif,ratio_capitaux_propres,ratio_dettes_financieres,marge_ebit,marge_nette,taux_effectif_observe,is_mad_retard_1,chiffre_affaires_retard_1,resultat_avant_impot_retard_1,resultat_net_retard_1,total_actif_retard_1,capitaux_propres_retard_1,croissance_chiffre_affaires,croissance_resultat_avant_impot,croissance_resultat_net,croissance_total_actif,croissance_capitaux_propres,chiffre_affaires_manquant,ebit_manquant,resultat_financier_manquant,resultat_avant_impot_manquant,resultat_net_manquant,total_actif_manquant,capitaux_propres_manquant,total_dettes_manquant,dettes_financieres_manquant,tresorerie_equivalents_manquant,ebitda_manquant,immobilisations_corporelles_manquant,impot_differe_manquant,split_temporel_t
PROMOPHARM,Divers,2021,sociaux,423589590.55,630491043.46,30000000.0,104922804.49,133801271.28,100696426.75,,102694955.27,1709718.59,68970135.27,616198845.69,192609255.14,160117365.12,12,PROMOPHARM,1.0,RFA officiel/comparatif,33724820.0,vérifié_par_impôt_du_pdf,0.0,33724820.0,V26,divers,False,haute,20.239080272476276,0.11192837466738421,0.6874235378933203,0.04868558292478939,0.1664144250395788,0.10939114200815073,0.32839802024678366,30190807.0,573195995.7,90451697.38,60260890.38,545090096.48,384619455.28,0.09995716681521818,0.13535686166910052,0.14452565893202443,0.13045320336802174,0.10132127934513892,0,0,0,0,0,0,0,0,0,0,0,0,1,validation
PROMOPHARM,Divers,2022,sociaux,458867835.35,746771033.32,67533495.69,134115436.66,160694419.51,212683177.88,,114250564.8,-11976222.87,75278244.8,762866240.51,303998405.16,106300304.87,12,PROMOPHARM,1.0,RFA officiel,38972320.0,vérifié_par_impôt_du_pdf,0.0,38972320.0,V26,divers,False,haute,20.452593267865108,0.09867817030371423,0.6015049703120071,0.0885259985352763,0.1795937853450858,0.1008049876617836,0.34111271194345993,33724820.0,630491043.46,102694955.27,68970135.27,616198845.69,423589590.55,0.18442766327318513,0.11252363370351173,0.09146146379596627,0.2380195870957311,0.08328402205114105,0,0,0,0,0,0,0,0,0,0,0,0,1,validation
PROMOPHARM,Divers,2023,sociaux,475765782.17,805516174.89,104372103.39,100662043.33,121188258.68,310727981.02,,87794040.82,-1456971.67,56897946.82,984531667.59,508765885.42,62741537.2,12,PROMOPHARM,1.0,RFA officiel,30896094.0,vérifié_par_impôt_du_pdf,7.450580596923828e-09,30896093.99999999,V26,divers,False,haute,20.70767662270741,0.05779189100059976,0.4832407101079949,0.1060119311809327,0.12496588705217031,0.07063538708924112,0.3519156164977622,38972320.0,746771033.32,114250564.8,75278244.8,762866240.51,458867835.35,0.07866553327440991,-0.2315658047407745,-0.2441648052346725,0.2905691919618959,0.03682530244707855,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
PROMOPHARM,Divers,2024,sociaux,530925751.86,898713862.91,227569236.68,106205594.23,131328556.55,378002235.79,,89043610.69,-2546396.48,55159969.69,1157262504.47,626336752.61,100040599.8,12,PROMOPHARM,1.0,RFA officiel,33883641.0,vérifié_par_impôt_du_pdf,0.0,33883641.0,V26,divers,False,haute,20.86932314401299,0.0476641811835613,0.4587772867515067,0.19664443961590336,0.11817509288897635,0.061376564851680596,0.3805286054488948,30896094.0,805516174.89,87794040.82,56897946.82,984531667.59,475765782.17,0.11569933779756429,0.014232969098232297,-0.030545515737117817,0.1754446734078363,0.11593933771027339,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
PROMOPHARM,Divers,2025,sociaux,590840385.99,979733874.82,189965477.88,90790739.19,120423768.68,395255069.71,,98375645.13,13020215.01,59914634.13,1219927998.22,629087612.23,138187221.29,12,PROMOPHARM ,1.0,contrôle rapport annuel 2025,38461011.0,vérifié_par_impôt_du_pdf,7.450580596923828e-09,38461010.99999999,V26,divers,False,haute,20.922057676917216,0.04911325440306444,0.48432398211377775,0.1557185982756188,0.09266877620892752,0.06115398851653232,0.39096069915653525,33883641.0,898713862.91,89043610.69,55159969.69,1157262504.47,530925751.86,0.09015106504272727,0.10480296528505473,0.08619773481967635,0.054149765941565155,0.1128493653210457,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
Papelera de Tetuan,Divers,2022,sociaux,,,,13785000.0,19172000.0,,,325000.0,5256000.0,,,,,4,Papelera de Tetuan (MED paper),1.0,alias vérifié,539045.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,1.6586,464706.0,,,9484000.0,,,,,,,,1,0,0,0,1,1,1,1,1,1,0,1,1,validation
Papelera de Tetuan,Divers,2024,sociaux,,113000000.0,,9670000.0,,,,6670000.0,3000000.0,6345000.0,,,,5,Papelera de Tetuan (MED paper),1.0,alias vérifié,277495.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,0.08557522123893806,0.05615044247787611,0.04160344827586207,271478.0,130000000.0,,5751000.0,,,-0.13076923076923078,,0.10328638497652583,,,0,0,0,0,0,1,1,1,1,1,1,1,1,test_final
Papelera de Tetuan,Divers,2025,sociaux,,110000000.0,,11520000.0,,,,6920000.0,4600000.0,,,,,4,Papelera de Tetuan (MED paper),1.0,alias vérifié,276584.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,0.10472727272727272,,0.03996878612716763,277495.0,113000000.0,6670000.0,6345000.0,,,-0.02654867256637168,0.037481259370314844,,,,0,0,0,0,1,1,1,1,1,1,1,1,1,test_final
RES DAR SAADA,Immobilier,2023,consolides,4109461000.0,,,-29125000.0,,66195000.0,,-59696000.0,-31887000.0,-67135000.0,7321810000.0,1021876000.0,,7,RES DAR SAADA,1.0,nom normalisé,4175000.0,provisoire_un_seul_type_disponible,,,V26,immobilier,False,provisoire,22.714123402250138,-0.009169180844627216,0.5612629937133031,,,,-0.06993768426695256,1392018.0,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,1,0,1,test_final
RES DAR SAADA,Immobilier,2024,consolides,4027483000.0,,,-36972000.0,,63659000.0,-764000.0,-76667000.0,-22667000.0,-82829000.0,7344250000.0,782940000.0,,9,RES DAR SAADA,1.0,nom normalisé,5398000.0,vérifié_par_impôt_du_pdf,,,V26,immobilier,False,haute,22.717183531215703,-0.011278074684276815,0.5483858801102903,,,,-0.07040838952874118,4175000.0,,-59696000.0,-67135000.0,7321810000.0,4109461000.0,,-0.284290404717234,-0.2337677813361138,0.0030648159403207677,-0.019948601531928397,1,0,0,0,0,0,0,0,1,1,1,0,0,test_final
RES DAR SAADA,Immobilier,2025,consolides,,,341465.0,36987.0,,,,18530.0,-21136.0,,,,,4,RES DAR SAADA,1.0,nom normalisé,353000.0,vérifié_par_impôt_du_pdf,,,V26,immobilier,False,haute,,,,,,,19.050188882892606,5398000.0,,-76667000.0,-82829000.0,7344250000.0,4027483000.0,,1.0002416946013277,,,,1,0,0,0,1,1,1,1,0,1,1,1,1,test_final
RES DAR SAADA,Immobilier,2017,sociaux,1310442500.0,,1963079251.68,201198236.81,6524112.03,21817803.96,,193653725.61,907688.15,189838148.61,,,,8,RES DAR SAADA,1.0,nom normalisé,3815577.0,vérifié_par_rcai_moins_resultat_net,0.0,3815577.0,V26,immobilier,False,haute,,,,,,,0.01970309111266057,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,0,0,1,apprentissage
RES DAR SAADA,Immobilier,2018,sociaux,1310442500.0,,1978768853.6,304204881.19,,33587572.69,,318617077.76,,266856728.76,,,,6,RES DAR SAADA,1.0,nom normalisé,51760349.0,vérifié_par_rcai_moins_resultat_net,0.0,51760349.0,V26,immobilier,False,haute,,,,,,,0.1624531533711095,3815577.0,,193653725.61,189838148.61,,1310442500.0,,0.6452927861644353,0.40570654904681736,,0.0,1,0,1,0,0,1,0,1,0,1,1,0,1,apprentissage
RES DAR SAADA,Immobilier,2020,sociaux,,186346486502.0,,,,,,65362453.22,,,,,,2,RES DAR SAADA,1.0,nom normalisé,3758735.0,vérifié_par_impôt_du_pdf,,,V26,immobilier,False,haute,,,,,,,0.05750602700526974,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,1,1,1,1,validation
Rebab Company,Mines,2020,consolides,,9600000.0,,,-2900000.0,,,-232000.0,,-4845.0,11256000.0,,138240000000.0,6,Rebab,1.0,alias vérifié,3000.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,16.236411966617865,-0.0004304371002132196,,,,-0.0005046875,-0.01293103448275862,,,,,,,,,,,,0,1,1,0,0,0,1,1,1,0,0,1,1,validation
Rebab Company,Mines,2018,sociaux,17645600.0,,,-70397.79,-90116.6,,,-12837775.83,,-12840775.83,31438000.0,,,5,Rebab,1.0,alias vérifié,3000.0,vérifié_par_rcai_moins_resultat_net,0.0,3000.0,V26,mines,False,haute,17.26352794207896,-0.4084476057637254,0.561282524333609,,,,-0.00023368533924618312,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,1,0,1,1,apprentissage
Rebab Company,Mines,2019,sociaux,33189601.5,34600000.0,,-268178.97,-287897.8,,,3066285.33,,2195245.33,54972000.0,,,5,Rebab,1.0,alias vérifié,871040.0,vérifié_par_rcai_moins_resultat_net,0.0,871040.0,V26,mines,False,haute,17.822334540847958,0.039933881430546464,0.6037546660117878,,-0.007750837283236994,0.06344639682080926,0.28407010641765684,3000.0,,-12837775.83,-12840775.83,31438000.0,17645600.0,,1.238848642522215,1.1709589326270482,0.7485845155544246,0.8808995726980097,0,0,1,0,0,0,0,1,1,1,0,1,1,apprentissage
Rebab Company,Mines,2022,sociaux,24000192.62,,,-161000000.0,-1300000.0,,,-219000.0,-58000000.0,-3600000.0,39802000000.0,,69000000.0,8,Rebab,1.0,alias vérifié,3000.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,24.407182999255657,-9.044771619516608e-05,0.0006029896140897443,,,,-0.0136986301369863,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,0,1,1,validation
Rebab Company,Mines,2023,sociaux,24217926.66,,,,-1300000.0,,,221000.0,,-5000000.0,39766000.0,,,4,Rebab,1.0,alias vérifié,3000.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,17.498522858947275,-0.12573555298496203,0.609010880148871,,,,0.013574660633484163,3000.0,,-219000.0,-3600000.0,39802000000.0,24000192.62,,2.009132420091324,-0.3888888888888889,-0.9990009044771619,0.009072178854871169,1,1,1,0,0,0,0,1,1,1,0,1,1,test_final
Rebab Company,Mines,2025,sociaux,25864154.36,,,,-1200000.0,17056656.89,,1031000.0,-9000.0,-2600000.0,40330000000.0,,342000000.0,8,Rebab,1.0,alias vérifié,3000.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,24.420361445856482,-6.446813786263328e-05,0.0006413130265311182,,,,0.002909796314258002,3000.0,,,-3000000.0,,24809899.31,,,0.13333333333333333,,0.042493322396317326,1,1,0,0,0,0,0,1,1,0,0,0,1,test_final
Risma,Divers,2007,consolides,100490000.0,1114504000.0,246591000.0,-39819000.0,-88269000.0,2205638000.0,,76739000.0,-67137000.0,28825000.0,2677910000.0,,,10,Risma,1.0,nom normalisé,608000.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,21.708302476854556,0.010763991321590345,0.037525532971608454,0.09208337845558663,-0.03572800097621902,0.025863523145722222,0.00792295964242432,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,1,apprentissage
Risma,Divers,2008,consolides,1030155000.0,937721000.0,1573768000.0,,,2076172000.0,,81455000.0,-39819000.0,48155000.0,2535801000.0,,,7,Risma,1.0,nom normalisé,1849000.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,21.653775400805262,0.018990054818970415,0.4062444174444288,0.6206196779636888,,0.05135322766579825,0.022699650113559636,608000.0,1114504000.0,76739000.0,28825000.0,2677910000.0,100490000.0,-0.1586203369391227,0.06145506196327812,0.6705984388551605,-0.05306713071014336,9.251318539158126,0,1,0,0,0,0,0,1,0,1,1,0,1,apprentissage
Risma,Divers,2019,sociaux,2087476508.64,,,-146000000.0,,,,-183000000.0,,-302932000.0,,,,4,Risma,1.0,nom normalisé,5967203.71,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,,,,,,,-0.032607670546448086,,,,,,,,,,,,1,0,1,0,0,1,0,1,1,1,1,1,1,apprentissage
Risma,Divers,2020,sociaux,1988781100.77,,1680388000.0,99000000.0,,,,122000000.0,-5000000.0,139989000.0,,1107075000.0,,7,Risma,1.0,nom normalisé,2103080.75,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,,,,,,,0.017238366803278688,5967203.71,,-183000000.0,-302932000.0,,2087476508.64,,1.6666666666666667,1.462113609654972,,-0.04727976935860256,1,0,0,0,0,1,0,0,0,1,1,1,1,validation
Risma,Divers,2021,sociaux,1792813102.87,49399618.5,42000000.0,-146000000.0,,,,-183000000.0,-25000000.0,-185000000.0,3344000000.0,2044816000.0,,7,Risma,1.0,nom normalisé,2022651.4,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,21.93043353246791,-0.05532296650717703,0.536128320236244,0.012559808612440191,-2.9554884113123263,-3.744968192416304,-0.011052739890710383,2103080.75,,122000000.0,139989000.0,,1988781100.77,,-2.5,-2.3215324061176235,,-0.0985367358047232,0,0,0,0,0,0,0,0,0,1,1,1,1,validation
Risma,Divers,2022,sociaux,1918010145.65,49119972.31,,-99000000.0,,,,-122000000.0,-19000000.0,-124000000.0,2893000000.0,,,5,Risma,1.0,nom normalisé,3309452.32,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,21.78555986328607,-0.04286208088489457,0.6629831129104736,,-2.0154734488692956,-2.524431390502956,-0.027126658360655736,2022651.4,49399618.5,-183000000.0,-185000000.0,3344000000.0,1792813102.87,-0.005660897765839986,0.3333333333333333,0.32972972972972975,-0.13486842105263158,0.0698327352581149,0,0,0,0,0,0,0,1,1,1,1,1,1,validation
Risma,Divers,2024,sociaux,1953136803.26,,977000000.0,,,1827129000.0,,73046000.0,-23991000000.0,8.74,3731872000.0,,,7,Risma,1.0,nom normalisé,2509443.0,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,22.040175821647722,2.341988149647148e-09,0.523366504333482,0.26179890414247864,,,0.03435428360211373,2310526.23,,,,3444000000.0,,,,,0.08358652729384437,,1,1,0,0,0,0,0,1,0,1,1,0,1,test_final
S2M,"Matériels, logiciels et services informatiques",2024,sociaux,,308105627.93,,53649987.34,,18577840.15,,43957487.18,-1614516.49,33916967.18,219961244.35,,34202037.71,8,S2M,1.0,comparatif officiel du RFA 2025,10040520.0,vérifié_par_impôt_du_pdf,0.0,10040520.0,V26,materiels logiciels et services informatiques,False,haute,19.20896193129908,0.1541951959774863,,,0.17412855357575294,0.11008227083636965,0.22841433039348724,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,1,0,1,test_final
S2M,Télécommunications et nouvelles technologies,2025,sociaux,134023110.29,366496287.39,168546.12,56508758.03,,20139757.13,,43543851.94,16852591.88,34141644.2,297032298.41,163009188.12,,10,S2M,1.0,contrôle publication annuelle 2025,9402207.74,vérifié_par_impôt_du_pdf,5.587935447692871e-09,9402207.739999995,V26,telecommunications et nouvelles technologies,False,haute,19.509351443076103,0.11494253110775705,0.4512071953367342,0.0005674336457759627,0.15418644055694702,0.09315686236043322,0.21592503467436697,10040520.0,308105627.93,43957487.18,33916967.18,219961244.35,,0.18951506940102383,-0.009409892751744916,0.006624325188264173,0.35038469748500506,,0,0,0,0,0,0,0,0,0,1,1,0,1,test_final
SALAFIN,Sociétés de financement,2007,sociaux,,,,,,27647000.0,,59137000.0,,84377000.0,,,,3,Salafin,1.0,nom normalisé,50739000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,0.8579907672015827,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,0,1,apprentissage
SALAFIN,Sociétés de financement,2008,sociaux,,,,,,26759000.0,,55057000.0,,101477000.0,,,,3,Salafin,1.0,nom normalisé,59137000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,1.0741050184354397,50739000.0,,59137000.0,84377000.0,,,,-0.06899233982109339,0.2026618628299181,,,1,1,1,0,0,1,1,1,1,1,1,0,1,apprentissage
SALAFIN,Sociétés de financement,2013,sociaux,,,,,,,,58448.0,,95097.0,,,,2,Salafin,1.0,nom normalisé,55340000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,946.8245277853819,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,1,1,apprentissage
SALAFIN,Sociétés de financement,2017,sociaux,,,,,,,,54903000.0,,59.0,,,,2,Salafin,1.0,nom normalisé,79449000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,1.447079394568603,82129000.0,,,400000.0,,,,,-0.9998525,,,1,1,1,0,0,1,1,1,1,1,1,1,1,apprentissage
SALAFIN,Sociétés de financement,2020,sociaux,1010812000.0,,,,,90200000.0,,-14057000.0,,130377000.0,,,,4,Salafin,1.0,nom normalisé,2310000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,-0.16433093832254392,,,,,,,,,,,,1,1,1,0,0,1,0,1,1,1,1,0,1,validation
SALAFIN,Sociétés de financement,2021,sociaux,933245000.0,,,,,86100000.0,,136953000.0,,84728000.0,,,202000.0,5,Salafin,1.0,nom normalisé,52225000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,0.38133520258774906,2310000.0,,-14057000.0,130377000.0,,1010812000.0,,10.742690474496692,-0.3501307745998144,,-0.07673731613791684,1,1,1,0,0,1,0,1,1,0,1,0,1,validation
SALAFIN,Sociétés de financement,2022,sociaux,,,,,,82177000.0,,58733000.0,,85750000.0,,,,3,Salafin,1.0,nom normalisé,53821000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,0.9163672892581683,52225000.0,,136953000.0,84728000.0,,933245000.0,,-0.5711448453118954,0.012062128222075348,,,1,1,1,0,0,1,1,1,1,1,1,0,1,validation
SALAFIN,Sociétés de financement,2023,sociaux,,,,,,78436000.0,,62997000.0,,90577347.0,,,,3,Salafin,1.0,nom normalisé,58733000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,0.9323142371858978,53821000.0,,58733000.0,85750000.0,,,,0.07259973098598743,0.056295591836734694,,,1,1,1,0,0,1,1,1,1,1,1,0,1,test_final
SCE,Chimie,2010,sociaux,249976654.83,,3051364.43,2395348.21,11858745.91,128611342.15,,19651418.47,12839628.45,14833718.29,,,,8,Société Cherifiènne d'Engrais,1.0,alias vérifié,4817700.18,provisoire_un_seul_type_disponible,,,V26,chimie,False,provisoire,,,,,,,0.24515788452394602,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,0,0,1,apprentissage
SCE,Chimie,2012,sociaux,294981075.78,,31733270.86,22058199.35,32404717.4,239346695.3,,50385958.07,24672742.89,42214206.07,,,,8,Société Cherifiènne d'Engrais,1.0,alias vérifié,8171752.0,provisoire_un_seul_type_disponible,,,V26,chimie,False,provisoire,,,,,,,0.16218312230259035,9388749.0,1526336.59,,,,262013589.71,,,,,0.12582357314553339,1,0,0,0,0,1,0,1,0,1,0,0,1,apprentissage
SGTM S.A,Bâtiment et matériaux de construction,2024,sociaux,2648774000.0,10452484000.0,39286000.0,1129422000.0,1220667000.0,204772000.0,,1138414000.0,1053000.0,764092000.0,9881398000.0,7232624000.0,733766000.0,12,SGTM S.A,1.0,document officiel AMMC,374322000.0,vérifié_par_impôt_du_pdf,0.0,374322000.0,V26,batiment et materiaux de construction,False,haute,23.0139198367732,0.07732630544787286,0.2680566049459803,0.0039757532284399434,0.10805297573284972,0.07310147520914646,0.3288100813939393,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
SGTM S.A,Bâtiment,2025,sociaux,,,,1918770912.02,,,,1830926577.75,-86135727.58,1175317264.72,,,,4,SGTM S.A,1.0,contrôle publication officielle 2025,655609313.03,vérifié_par_impôt_du_pdf,0.0,655609313.03,V26,batiment,False,haute,,,,,,,0.35807515221919445,374322000.0,10452484000.0,1138414000.0,764092000.0,9881398000.0,2648774000.0,,0.6083134762485353,0.5381881562953152,,,1,0,0,0,0,1,1,1,1,1,1,1,1,test_final
SMI,Mines,2020,consolides,1284800000.0,855900000.0,,,,,,106000000.0,,97400000.0,,,,4,SMI,1.0,nom normalisé,8636552.0,vérifié_par_rcai_moins_resultat_net,0.004232244534624466,8600000.0,V26,mines,False,haute,,,,,,0.11379834092767847,0.08147690566037735,,,,,,,,,,,,0,1,1,0,0,1,0,1,1,1,1,1,1,validation
SMI,Mines,2011,sociaux,164509000.0,,,,,906040210.07,,421437046.99,,,,,,3,SMI,1.0,nom normalisé,70947812.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.16834735462087524,,,,,,,,,,,,1,1,1,0,1,1,0,1,1,1,1,0,1,apprentissage
SMI,Mines,2012,sociaux,1311997367.22,,,,,1362317237.25,,568293110.71,,,,,,3,SMI,1.0,nom normalisé,96967369.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.1706291474813997,70947812.0,,421437046.99,,,164509000.0,,0.3484650074521917,,,6.975231550978974,1,1,1,0,1,1,0,1,1,1,1,0,1,apprentissage
SMI,Mines,2013,sociaux,164509000.0,,,474755512.19,653090123.14,1362317237.25,,605609554.48,50628004.28,509429371.48,,,,7,SMI,1.0,nom normalisé,96180183.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.1588154980193205,96967369.0,,568293110.71,,,1311997367.22,,0.06566407909358338,,,-0.874611791067402,1,0,0,0,0,1,0,1,1,1,0,0,1,apprentissage
SMI,Mines,2014,sociaux,1589833974.85,,,248800794.25,451380827.37,1601085513.1,,303399789.15,56510943.3,245483336.15,,,,7,SMI,1.0,nom normalisé,57916453.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.19089154004443382,96180183.0,,605609554.48,509429371.48,,164509000.0,,-0.49901749913686405,-0.5181209606410816,,8.66411548821037,1,0,0,0,0,1,0,1,1,1,0,0,1,apprentissage
SMI,Mines,2015,sociaux,,,,287923146.34,481875958.71,1601085513.1,,288593861.2,6630463.1,234138244.2,,,,6,SMI,1.0,nom normalisé,54455617.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.1886929152739719,57916453.0,,303399789.15,245483336.15,,1589833974.85,,-0.048800060116983075,-0.046215324135352794,,,1,0,0,0,0,1,1,1,1,1,0,0,1,apprentissage
SMI,Mines,2016,sociaux,,,,334643645.94,541531380.99,1783331198.95,,359463072.7,25177660.84,292937272.7,,,,6,SMI,1.0,nom normalisé,66525800.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.18506991413696888,54455617.0,,288593861.2,234138244.2,,,,0.2455672868623028,0.25112953546270766,,,1,0,0,0,0,1,1,1,1,1,0,0,1,apprentissage
SMI,Mines,2021,sociaux,1136000000.0,80270000.0,94800000.0,-79000000.0,,,,-63000000.0,10700000.0,55.4,,,,7,SMI,1.0,nom normalisé,3580360.0,vérifié_par_impôt_du_pdf,,,V26,mines,False,haute,,,,,-0.9841783979070636,6.901706739753332e-07,-0.05683111111111111,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,1,1,1,validation
SMI,Mines,2023,sociaux,1339600000.0,798000000.0,-14400000.0,,,,,219500000.0,-3100000.0,,,,,5,SMI,1.0,nom normalisé,51024393.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.23245737129840546,3333204.0,,,59.2,,1284673751.44,,,,,0.042755017371867925,0,1,0,0,1,1,0,1,0,1,1,1,1,test_final
SMI,Mines,2024,sociaux,1394700000.0,1053000000.0,,,,,,264100000.0,15100000.0,,,,,4,SMI,1.0,nom normalisé,77338199.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.2928368004543733,51024393.0,798000000.0,219500000.0,,,1339600000.0,0.31954887218045114,0.20318906605922551,,,0.04113168109883547,0,1,0,0,1,1,0,1,1,1,1,1,1,test_final
SMI,Mines,2025,sociaux,1660200000.0,1558159716.75,,,,,,588164741.01,-14000000.0,397100000.0,,,,5,SMI,1.0,nom normalisé,191056147.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,0.2548519229006053,0.32483441063113927,77338199.0,1053000000.0,264100000.0,,,1394700000.0,0.47973382407407406,1.2270531655054904,,,0.1903635190363519,0,1,0,0,0,1,0,1,1,1,1,1,1,test_final
SNEP,Chimie,2017,sociaux,,,,,,,,131840038.9,,98526876.16,,,,2,SNEP,1.0,nom normalisé,33107753.0,provisoire_un_seul_type_disponible,,,V26,chimie,False,provisoire,,,,,,,0.2511206252382257,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,1,1,apprentissage
SNEP,Chimie,2018,sociaux,618433373.8,,77749693.18,,,1194164786.75,,88964701.55,,70044420.55,,,,5,SNEP,1.0,nom normalisé,32168026.0,vérifié_par_impôt_du_pdf,,,V26,chimie,False,haute,,,,,,,0.36158190203022156,33107753.0,,131840038.9,98526876.16,,,,-0.32520725651879345,-0.2890831082855677,,,1,1,1,0,0,1,0,1,0,1,1,0,1,apprentissage
SNEP,Chimie,2021,sociaux,858232959.71,,171720875.92,8453.0,,1457101360.57,845000.0,202255177.48,,-2.0,,,,7,SNEP,1.0,nom normalisé,67747018.0,vérifié_par_impôt_du_pdf,,,V26,chimie,False,haute,,,,,,,0.3349581397326611,46627086.0,351500000.0,,-2.0,,759990611.93,,,0.0,,0.1292678438889043,1,0,1,0,0,1,0,1,0,1,1,0,0,validation
SNEP,Chimie,2022,sociaux,897313231.34,,,9534.0,,,,146687.0,,,,,,3,SNEP,1.0,nom normalisé,54076792.0,vérifié_par_impôt_du_pdf,,,V26,chimie,False,haute,,,,,,,368.65429110964163,67747018.0,,202255177.48,-2.0,,858232959.71,,-0.9992747429172016,,,0.04553573850531837,1,0,1,0,1,1,0,1,1,1,1,1,1,validation
SNEP,Chimie,2025,sociaux,737217903.04,,,-51926000.0,,2080893000.0,13268000.0,-188780000.0,-26888000.0,-74627000.0,,,,7,SNEP,1.0,nom normalisé,1890698.0,vérifié_par_impôt_du_pdf,,,V26,chimie,False,haute,,,,,,,-0.010015351202457888,1625423.0,9931000.0,,,,897313231.34,,,,,-0.17841632409779826,1,0,0,0,0,1,0,1,1,1,1,0,0,test_final
SODEP-Marsa Maroc,Divers,2023,consolides,2983274000.0,4320173000.0,2031912000.0,,,3088412000.0,-49829000.0,1327515000.0,-37170000.0,,,,2023626000.0,8,SODEP-Marsa Maroc,1.0,nom normalisé,297090781.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,0.22379466974007828,279988262.0,,,,,2685460000.0,,,,,0.11089869147185212,0,1,0,0,1,1,0,1,0,0,1,0,0,test_final
